play_id,game_id,Number,Kicker,Yards,Outcome,hash,make_x,make_y,posteam,defteam,game_date,qtr,quarter_seconds_remaining,yardline_100,desc
2626,2022_12_LAC_ARI,15,C. Dicker,26,Good,9.25,3.7,14.8,LAC,ARI,2022-11-27,3,271,8,"(4:31) 15-C.Dicker 26 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
790,2022_12_LV_SEA,5,J. Myers,24,Good,9.25,1.5,26.7,SEA,LV,2022-11-27,1,267,6,"(4:27) 5-J.Myers 24 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
1194,2022_12_LV_SEA,5,J. Myers,34,Good,-9.25,0.3,24.6,SEA,LV,2022-11-27,2,818,16,"(13:38) 5-J.Myers 34 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
2097,2022_12_LV_SEA,2,D. Carlson,36,Good,9.25,5.9,26.7,LV,SEA,2022-11-27,2,14,18,"(:14) 2-D.Carlson 36 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
2655,2022_12_LV_SEA,2,D. Carlson,25,Good,-9.25,-0.2,23.6,LV,SEA,2022-11-27,3,306,7,"(5:06) 2-D.Carlson 25 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
4331,2022_12_LV_SEA,2,D. Carlson,56,No Good,-9.25,13.4,14.2,LV,SEA,2022-11-27,5,356,38,"(5:56) 2-D.Carlson 56 yard field goal is No Good, Wide Right, Center-47-T.Sieg, Holder-6-A.Cole."
416,2022_12_NO_SF,9,R. Gould,24,Good,9.25,1,21.1,SF,NO,2022-11-27,1,485,5,"(8:05) 9-R.Gould 24 yard field goal is GOOD, Center-46-T.Pepper, Holder-18-M.Wishnowsky."
2577,2022_12_NO_SF,9,R. Gould,46,Good,9.25,-3.9,23.3,SF,NO,2022-11-27,3,630,28,"(10:30) 9-R.Gould 46 yard field goal is GOOD, Center-46-T.Pepper, Holder-18-M.Wishnowsky."
2942,2022_12_NO_SF,3,W. Lutz,48,No Good,-9.25,-13.4,24.3,NO,SF,2022-11-27,3,251,30,"(4:11) 3-W.Lutz 48 yard field goal is No Good, Wide Left, Center-49-Z.Wood, Holder-4-B.Gillikin."
707,2022_12_TB_CLE,3,C. York,51,Good,9.25,8.7,32.6,CLE,TB,2022-11-27,1,147,33,"(2:27) 3-C.York 51 yard field goal is GOOD, Center-47-C.Hughlett, Holder-13-C.Bojorquez."
1435,2022_12_TB_CLE,3,C. York,39,No Good,9.25,-25.9,14.1,CLE,TB,2022-11-27,2,238,21,"(3:58) 3-C.York 39 yard field goal is No Good, Wide Left, Center-47-C.Hughlett, Holder-13-C.Bojorquez."
1725,2022_12_TB_CLE,3,R. Succop,42,Good,-9.25,2,23.3,TB,CLE,2022-11-27,2,43,24,"(:43) 3-R.Succop 42 yard field goal is GOOD, Center-97-Z.Triner, Holder-5-J.Camarda."
325,2022_12_PIT_IND,4,M. Wright,45,Good,9.25,-6.7,20.9,PIT,IND,2022-11-28,1,572,27,"(9:32) 4-M.Wright 45 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin."
823,2022_12_PIT_IND,4,M. Wright,52,Good,-9.25,9.2,8.7,PIT,IND,2022-11-28,2,854,34,"(14:14) 4-M.Wright 52 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin."
1424,2022_12_PIT_IND,7,C. McLaughlin,51,Good,9.25,0.5,14.6,IND,PIT,2022-11-28,2,233,33,"(3:53) 7-C.McLaughlin 51 yard field goal is GOOD, Center-46-L.Rhodes, Holder-6-M.Haack."
1741,2022_12_PIT_IND,4,M. Wright,25,Good,9.25,-4.2,27.4,PIT,IND,2022-11-28,2,59,7,"(:59) 4-M.Wright 25 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin."
1944,2022_12_PIT_IND,7,C. McLaughlin,59,Blocked,2,,,IND,PIT,2022-11-28,2,3,41,"(:03) 7-C.McLaughlin 59 yard field goal is BLOCKED (92-I.Loudermilk), Center-46-L.Rhodes, Holder-6-M.Haack."
403,2022_13_BUF_NE,2,T. Bass,48,Good,9.25,-0.4,23.4,BUF,NE,2022-12-01,1,486,30,"(8:06) 2-T.Bass 48 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin."
2133,2022_13_BUF_NE,6,N. Folk,48,No Good,-9.25,4.8,-10,NE,BUF,2022-12-01,2,15,29,"(:15) 6-N.Folk 48 yard field goal is No Good, Hit Crossbar, Center-49-J.Cardona, Holder-17-M.Palardy."
3858,2022_13_BUF_NE,6,N. Folk,39,Good,9.25,2.2,27.3,NE,BUF,2022-12-01,4,117,21,"(1:57) 6-N.Folk 39 yard field goal is GOOD, Center-49-J.Cardona, Holder-17-M.Palardy."
596,2022_13_CLE_HOU,7,K. Fairbairn,44,Good,9.25,-4.6,23.3,HOU,CLE,2022-12-04,1,486,25,"(8:06) 7-K.Fairbairn 44 yard field goal is GOOD, Center-46-J.Weeks, Holder-11-C.Johnston."
2631,2022_13_CLE_HOU,7,K. Fairbairn,35,Good,9.25,-1.1,31,HOU,CLE,2022-12-04,3,311,17,"(5:11) 7-K.Fairbairn 35 yard field goal is GOOD, Center-46-J.Weeks, Holder-11-C.Johnston."
3182,2022_13_CLE_HOU,3,C. York,43,Good,9.25,-1.9,28,CLE,HOU,2022-12-04,4,580,25,"(9:40) 3-C.York 43 yard field goal is GOOD, Center-47-C.Hughlett, Holder-13-C.Bojorquez."
3654,2022_13_CLE_HOU,3,C. York,42,Good,9.25,-2.8,28.4,CLE,HOU,2022-12-04,4,246,24,"(4:06) 3-C.York 42 yard field goal is GOOD, Center-47-C.Hughlett, Holder-13-C.Bojorquez."
284,2022_13_DEN_BAL,8,B. McManus,52,Good,8,4.1,23,DEN,BAL,2022-12-04,1,549,34,"(9:09) 8-B.McManus 52 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-17-C.Waitman."
1188,2022_13_DEN_BAL,9,J. Tucker,26,Good,9.25,0.8,31,BAL,DEN,2022-12-04,2,358,8,"(5:58) 9-J.Tucker 26 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
1662,2022_13_DEN_BAL,8,B. McManus,41,Good,9.25,1.3,32.2,DEN,BAL,2022-12-04,2,42,23,"(:42) 8-B.McManus 41 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-17-C.Waitman."
2455,2022_13_DEN_BAL,8,B. McManus,50,Good,-9.25,4.3,25.2,DEN,BAL,2022-12-04,3,243,32,"(4:03) 8-B.McManus 50 yard field goal is GOOD, Center-46-J.Bobenmoyer, Holder-17-C.Waitman."
3755,2022_13_DEN_BAL,8,B. McManus,63,No Good,9.25,-1.7,-10,DEN,BAL,2022-12-04,4,2,45,"(:02) 8-B.McManus 63 yard field goal is No Good, Short, Center-46-J.Bobenmoyer, Holder-17-C.Waitman."
305,2022_13_GB_CHI,2,C. Santos,40,Good,-9.25,-4.7,25.4,CHI,GB,2022-12-04,1,567,22,"(9:27) 2-C.Santos 40 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill."
996,2022_13_GB_CHI,2,M. Crosby,24,Good,-9.25,-1.1,23.5,GB,CHI,2022-12-04,2,625,6,"(10:25) 2-M.Crosby 24 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell."
2500,2022_13_GB_CHI,2,C. Santos,28,Good,-9.25,3.7,25.7,CHI,GB,2022-12-04,3,113,10,"(1:53) 2-C.Santos 28 yard field goal is GOOD, Center-48-P.Scales, Holder-16-T.Gill."
2861,2022_13_GB_CHI,2,C. Santos,40,Blocked,9.25,,,CHI,GB,2022-12-04,4,704,22,"(11:44) 2-C.Santos 40 yard field goal is BLOCKED (94-D.Lowry), Center-48-P.Scales, Holder-16-T.Gill."
3162,2022_13_GB_CHI,2,M. Crosby,32,Good,-9.25,-3.9,24.9,GB,CHI,2022-12-04,4,293,14,"(4:53) 2-M.Crosby 32 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell."
278,2022_13_IND_DAL,7,C. McLaughlin,52,Good,-9.25,5.9,21.1,IND,DAL,2022-12-04,1,653,33,"(10:53) 7-C.McLaughlin 52 yard field goal is GOOD, Center-46-L.Rhodes, Holder-6-M.Haack."
1718,2022_13_IND_DAL,7,C. McLaughlin,34,Good,9.25,6.8,4,IND,DAL,2022-12-04,2,111,16,"(1:51) 7-C.McLaughlin 34 yard field goal is GOOD, Center-46-L.Rhodes, Holder-6-M.Haack."
560,2022_13_JAX_DET,10,R. Patterson,31,Good,9.25,1,25.4,JAX,DET,2022-12-04,1,466,13,"(7:46) 10-R.Patterson 31 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke."
1234,2022_13_JAX_DET,17,M. Badgley,45,Good,0,-4.3,25.7,DET,JAX,2022-12-04,2,764,26,"(12:44) 17-M.Badgley 45 yard field goal is GOOD, Center-47-S.Daly, Holder-3-J.Fox."
1522,2022_13_JAX_DET,17,M. Badgley,47,Good,-9.25,-5.9,18.5,DET,JAX,2022-12-04,2,422,29,"(7:02) 17-M.Badgley 47 yard field goal is GOOD, Center-47-S.Daly, Holder-3-J.Fox."
1741,2022_13_JAX_DET,10,R. Patterson,42,Good,9.25,4,30.6,JAX,DET,2022-12-04,2,259,24,"(4:19) 10-R.Patterson 42 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke."
2024,2022_13_JAX_DET,17,M. Badgley,38,Good,-9.25,-4.9,26.6,DET,JAX,2022-12-04,2,34,20,"(:34) 17-M.Badgley 38 yard field goal is GOOD, Center-47-S.Daly, Holder-3-J.Fox."
3275,2022_13_JAX_DET,17,M. Badgley,44,Good,-9.25,0.8,18.3,DET,JAX,2022-12-04,4,745,26,"(12:25) 17-M.Badgley 44 yard field goal is GOOD, Center-47-S.Daly, Holder-3-J.Fox."
549,2022_13_KC_CIN,7,H. Butker,26,Good,-9.25,-3,26.4,KC,CIN,2022-12-04,1,240,8,"(4:00) 7-H.Butker 26 yard field goal is GOOD, Center-41-J.Winchester, Holder-5-T.Townsend."
2245,2022_13_KC_CIN,2,E. McPherson,36,Good,-9.25,-1,31.6,CIN,KC,2022-12-04,3,440,18,"(7:20) 2-E.McPherson 36 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman."
2789,2022_13_KC_CIN,2,E. McPherson,41,Good,-9.25,1.3,35.5,CIN,KC,2022-12-04,4,892,23,"(14:52) 2-E.McPherson 41 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman."
3385,2022_13_KC_CIN,7,H. Butker,55,No Good,-9.25,10.5,25.2,KC,CIN,2022-12-04,4,204,37,"(3:24) 7-H.Butker 55 yard field goal is No Good, Wide Right, Center-41-J.Winchester, Holder-5-T.Townsend."
1103,2022_13_LAC_LV,15,C. Dicker,37,Good,1,3.2,26,LAC,LV,2022-12-04,2,701,19,"(11:41) 15-C.Dicker 37 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
1621,2022_13_LAC_LV,2,D. Carlson,55,Good,-2,-6.6,8.8,LV,LAC,2022-12-04,2,142,37,"(2:22) 2-D.Carlson 55 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
1939,2022_13_LAC_LV,15,C. Dicker,34,Good,-9.25,4.3,22.4,LAC,LV,2022-12-04,2,31,16,"(:31) 15-C.Dicker 34 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
2055,2022_13_LAC_LV,2,D. Carlson,52,Blocked,9.25,-10.6,13.2,LV,LAC,2022-12-04,2,9,34,"(:09) 2-D.Carlson 52 yard field goal is BLOCKED (92-J.Gaziano), Center-47-T.Sieg, Holder-6-A.Cole."
2457,2022_13_LAC_LV,15,C. Dicker,52,No Good,9.25,10.9,21.4,LAC,LV,2022-12-04,3,690,34,"(11:30) 15-C.Dicker 52 yard field goal is No Good, Wide Right, Center-47-J.Harris, Holder-16-J.Scott."
2993,2022_13_LAC_LV,2,D. Carlson,25,Good,-3,-3.3,24.4,LV,LAC,2022-12-04,4,893,6,"(14:53) 2-D.Carlson 25 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
323,2022_13_MIA_SF,9,R. Gould,47,Good,9.25,1.9,14.7,SF,MIA,2022-12-04,1,642,29,"(10:42) 9-R.Gould 47 yard field goal is GOOD, Center-46-T.Pepper, Holder-18-M.Wishnowsky."
1296,2022_13_MIA_SF,7,J. Sanders,43,Good,2,-0.1,27.9,MIA,SF,2022-12-04,2,620,25,"(10:20) 7-J.Sanders 43 yard field goal is GOOD, Center-44-B.Ferguson, Holder-4-T.Morstead."
2867,2022_13_MIA_SF,9,R. Gould,15,Good,-9.25,-2.8,24.6,SF,MIA,2022-12-04,3,177,25,"(2:57) 9-R.Gould 43 yard field goal is GOOD, Center-46-T.Pepper, Holder-18-M.Wishnowsky. PENALTY on MIA-2-B.Chubb, Unsportsmanlike Conduct, 15 yards, enforced between downs."
3058,2022_13_MIA_SF,9,R. Gould,36,Good,9.25,-2.1,26.1,SF,MIA,2022-12-04,3,78,18,"(1:18) 9-R.Gould 36 yard field goal is GOOD, Center-46-T.Pepper, Holder-18-M.Wishnowsky."
4126,2022_13_MIA_SF,9,R. Gould,48,Good,-9.25,4.8,22.4,SF,MIA,2022-12-04,4,128,30,"(2:08) 9-R.Gould 48 yard field goal is GOOD, Center-46-T.Pepper, Holder-18-M.Wishnowsky."
242,2022_13_NYJ_MIN,1,G. Joseph,51,Good,-9.25,8.5,9.8,MIN,NYJ,2022-12-04,1,758,33,"(12:38) 1-G.Joseph 51 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright."
533,2022_13_NYJ_MIN,6,G. Zuerlein,48,Good,9.25,-2.7,27.5,NYJ,MIN,2022-12-04,1,514,30,"(8:34) 6-G.Zuerlein 48 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann."
2086,2022_13_NYJ_MIN,1,G. Joseph,41,Good,9.25,-3.5,25.9,MIN,NYJ,2022-12-04,2,44,23,"(:44) 1-G.Joseph 41 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright."
2258,2022_13_NYJ_MIN,6,G. Zuerlein,60,Good,9.25,8.4,19.6,NYJ,MIN,2022-12-04,2,13,42,"(:13) 6-G.Zuerlein 60 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann."
2605,2022_13_NYJ_MIN,6,G. Zuerlein,36,Good,1,-6.5,30.2,NYJ,MIN,2022-12-04,3,587,18,"(9:47) 6-G.Zuerlein 36 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann."
3079,2022_13_NYJ_MIN,6,G. Zuerlein,30,Good,-9.25,-0.9,24,NYJ,MIN,2022-12-04,3,63,12,"(1:03) 6-G.Zuerlein 30 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann."
3323,2022_13_NYJ_MIN,6,G. Zuerlein,26,Good,9.25,-5.1,24.6,NYJ,MIN,2022-12-04,4,753,8,"(12:33) 6-G.Zuerlein 26 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann."
461,2022_13_PIT_ATL,4,M. Wright,46,Good,1,9.2,25.8,PIT,ATL,2022-12-04,1,458,28,"(7:38) 4-M.Wright 46 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin."
1029,2022_13_PIT_ATL,4,M. Wright,46,Good,-9.25,2.3,14,PIT,ATL,2022-12-04,2,819,28,"(13:39) 4-M.Wright 46 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin."
1225,2022_13_PIT_ATL,7,Y. Koo,50,Good,-2,-1.9,16.9,ATL,PIT,2022-12-04,2,560,32,"(9:20) 7-Y.Koo 50 yard field goal is GOOD, Center-48-L.McCullough, Holder-13-B.Pinion."
1519,2022_13_PIT_ATL,7,Y. Koo,51,Good,-9.25,-7.9,13.5,ATL,PIT,2022-12-04,2,310,33,"(5:10) 7-Y.Koo 51 yard field goal is GOOD, Center-48-L.McCullough, Holder-13-B.Pinion."
1765,2022_13_PIT_ATL,4,M. Wright,48,Good,-9.25,4.6,10.2,PIT,ATL,2022-12-04,2,94,30,"(1:34) 4-M.Wright 48 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin."
2577,2022_13_PIT_ATL,4,M. Wright,33,Good,-9.25,-0.3,27.7,PIT,ATL,2022-12-04,3,289,15,"(4:49) 4-M.Wright 33 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin."
3416,2022_13_PIT_ATL,7,Y. Koo,28,Good,-9.25,-1.1,23.7,ATL,PIT,2022-12-04,4,329,10,"(5:29) 7-Y.Koo 28 yard field goal is GOOD, Center-48-L.McCullough, Holder-13-B.Pinion."
688,2022_13_SEA_LA,8,M. Gay,40,Good,9.25,-3.6,21,LA,SEA,2022-12-04,1,157,22,"(2:37) 8-M.Gay 40 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon."
1858,2022_13_SEA_LA,8,M. Gay,54,Good,-9.25,-0.9,24.1,LA,SEA,2022-12-04,2,60,35,"(1:00) 8-M.Gay 54 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon."
2418,2022_13_SEA_LA,5,J. Myers,41,Good,-9.25,1.6,24.6,SEA,LA,2022-12-04,3,458,23,"(7:38) 5-J.Myers 41 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
2979,2022_13_SEA_LA,8,M. Gay,32,Good,-9.25,-3.1,25.7,LA,SEA,2022-12-04,4,782,13,"(13:02) 8-M.Gay 32 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon."
3256,2022_13_SEA_LA,5,J. Myers,26,Good,-9.25,-3.7,26.5,SEA,LA,2022-12-04,4,409,8,"(6:49) 5-J.Myers 26 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
1928,2022_13_TEN_PHI,14,R. Bullock,36,Good,0,-0.7,27.6,TEN,PHI,2022-12-04,2,212,18,"(3:32) 14-R.Bullock 36 yard field goal is GOOD, Center-46-M.Cox, Holder-4-R.Stonehouse."
366,2022_13_WAS_NYG,6,J. Slye,21,Good,9.25,-3.8,26.7,WAS,NYG,2022-12-04,1,522,3,"(8:42) 6-J.Slye 21 yard field goal is GOOD, Center-54-C.Cheeseman, Holder-5-T.Way."
900,2022_13_WAS_NYG,9,G. Gano,48,Good,-9.25,7.1,7.2,NYG,WAS,2022-12-04,2,823,30,"(13:43) 9-G.Gano 48 yard field goal is GOOD, Center-58-C.Kreiter, Holder-6-J.Gillan."
1466,2022_13_WAS_NYG,6,J. Slye,42,Good,9.25,-1.1,23.2,WAS,NYG,2022-12-04,2,153,24,"(2:33) 6-J.Slye 42 yard field goal is GOOD, Center-54-C.Cheeseman, Holder-5-T.Way."
1820,2022_13_WAS_NYG,9,G. Gano,27,Good,9.25,0.2,25.8,NYG,WAS,2022-12-04,2,5,9,"(:05) 9-G.Gano 27 yard field goal is GOOD, Center-58-C.Kreiter, Holder-6-J.Gillan."
2886,2022_13_WAS_NYG,6,J. Slye,52,No Good,-9.25,9.7,15.1,WAS,NYG,2022-12-04,4,612,34,"(10:12) 6-J.Slye 52 yard field goal is No Good, Wide Right, Center-54-C.Cheeseman, Holder-5-T.Way."
4600,2022_13_WAS_NYG,9,G. Gano,58,No Good,9.25,4.9,-10,NYG,WAS,2022-12-04,5,5,40,"(:05) 9-G.Gano 58 yard field goal is No Good, Short, Center-58-C.Kreiter, Holder-6-J.Gillan."
430,2022_13_NO_TB,3,R. Succop,21,Good,9.25,-5.4,21.5,TB,NO,2022-12-05,1,389,3,"(6:29) 3-R.Succop 21 yard field goal is GOOD, Center-97-Z.Triner, Holder-5-J.Camarda."
1906,2022_13_NO_TB,3,W. Lutz,38,Good,9.25,4.6,23.4,NO,TB,2022-12-05,2,25,19,"(:25) 3-W.Lutz 38 yard field goal is GOOD, Center-49-Z.Wood, Holder-4-B.Gillikin."
2562,2022_13_NO_TB,3,W. Lutz,21,Good,9.25,0,24.5,NO,TB,2022-12-05,3,169,3,"(2:49) 3-W.Lutz 21 yard field goal is GOOD, Center-49-Z.Wood, Holder-4-B.Gillikin."
3111,2022_13_NO_TB,3,W. Lutz,29,Good,-9.25,4.4,27.1,NO,TB,2022-12-05,4,486,11,"(8:06) 3-W.Lutz 29 yard field goal is GOOD, Center-49-Z.Wood, Holder-4-B.Gillikin."
695,2022_14_LV_LA,2,D. Carlson,52,Good,-9.25,2.3,19.2,LV,LA,2022-12-08,1,147,34,"(2:27) 2-D.Carlson 52 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
829,2022_14_LV_LA,8,M. Gay,55,Good,-9.25,-5.5,18,LA,LV,2022-12-08,1,11,37,"(:11) 8-M.Gay 55 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon."
1112,2022_14_LV_LA,2,D. Carlson,31,Good,-9.25,-1.8,27.2,LV,LA,2022-12-08,2,584,13,"(9:44) 2-D.Carlson 31 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
2521,2022_14_LV_LA,8,M. Gay,61,No Good,9.25,-20.7,12.3,LA,LV,2022-12-08,3,168,43,"(2:48) 8-M.Gay 61 yard field goal is No Good, Wide Left, Center-42-M.Orzech, Holder-11-R.Dixon."
2788,2022_14_LV_LA,2,D. Carlson,36,Good,-9.25,0,28.1,LV,LA,2022-12-08,4,745,18,"(12:25) 2-D.Carlson 36 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
566,2022_14_BAL_PIT,9,J. Tucker,42,Good,9.25,-4.5,27.4,BAL,PIT,2022-12-11,1,290,24,"(4:50) 9-J.Tucker 42 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
1653,2022_14_BAL_PIT,9,J. Tucker,35,Good,9.25,-1.1,25.3,BAL,PIT,2022-12-11,2,66,17,"(1:06) 9-J.Tucker 35 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
2850,2022_14_BAL_PIT,9,C. Boswell,40,Blocked,1,,,PIT,BAL,2022-12-11,4,679,22,"(11:19) 9-C.Boswell 40 yard field goal is BLOCKED (93-C.Campbell), Center-46-C.Kuntz, Holder-6-P.Harvin."
3134,2022_14_BAL_PIT,9,J. Tucker,30,Good,-9,-1,23.2,BAL,PIT,2022-12-11,4,202,13,"(3:22) 9-J.Tucker 30 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
389,2022_14_CAR_SEA,4,E. Pineiro,47,Good,-9.25,-0.8,20.1,CAR,SEA,2022-12-11,1,430,29,"(7:10) 4-E.Pineiro 47 yard field goal is GOOD, Center-44-J.Jansen, Holder-10-J.Hekker."
1627,2022_14_CAR_SEA,4,E. Pineiro,32,Good,9.25,2,25.7,CAR,SEA,2022-12-11,2,133,14,"(2:13) 4-E.Pineiro 32 yard field goal is GOOD, Center-44-J.Jansen, Holder-10-J.Hekker."
2198,2022_14_CAR_SEA,5,J. Myers,27,Good,9.25,0.3,23.7,SEA,CAR,2022-12-11,3,603,9,"(10:03) 5-J.Myers 27 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
3680,2022_14_CAR_SEA,4,E. Pineiro,39,Good,1,-4.3,28.7,CAR,SEA,2022-12-11,4,120,21,"(2:00) 4-E.Pineiro 39 yard field goal is GOOD, Center-44-J.Jansen, Holder-10-J.Hekker."
1709,2022_14_CLE_CIN,3,C. York,26,Good,-9.25,3,27.7,CLE,CIN,2022-12-11,2,183,8,"(3:03) 3-C.York 26 yard field goal is GOOD, Center-47-C.Hughlett, Holder-13-C.Bojorquez."
3264,2022_14_CLE_CIN,2,E. McPherson,30,Good,9.25,-1.4,25.5,CIN,CLE,2022-12-11,4,900,12,"(15:00) 2-E.McPherson 30 yard field goal is GOOD, Center-48-C.Adomitis, Holder-4-D.Chrisman."
860,2022_14_HOU_DAL,7,K. Fairbairn,43,Good,0,7.1,25.7,HOU,DAL,2022-12-11,1,22,25,"(:22) 7-K.Fairbairn 43 yard field goal is GOOD, Center-46-J.Weeks, Holder-11-C.Johnston."
1970,2022_14_HOU_DAL,19,B. Maher,33,Good,9.25,-4.5,29.1,DAL,HOU,2022-12-11,2,44,15,"(:44) 19-B.Maher 33 yard field goal is GOOD, Center-45-M.Overton, Holder-5-B.Anger."
2152,2022_14_HOU_DAL,7,K. Fairbairn,50,Good,9.25,-1,30.3,HOU,DAL,2022-12-11,2,2,32,"(:02) 7-K.Fairbairn 50 yard field goal is GOOD, Center-46-J.Weeks, Holder-11-C.Johnston."
2756,2022_14_HOU_DAL,7,K. Fairbairn,54,Good,9.25,-5.7,22.6,HOU,DAL,2022-12-11,3,187,35,"(3:07) 7-K.Fairbairn 54 yard field goal is GOOD, Center-46-J.Weeks, Holder-11-C.Johnston."
2988,2022_14_HOU_DAL,19,B. Maher,53,Good,-9.25,2.9,19.3,DAL,HOU,2022-12-11,4,894,35,"(14:54) 19-B.Maher 53 yard field goal is GOOD, Center-45-M.Overton, Holder-5-B.Anger."
1351,2022_14_JAX_TEN,10,R. Patterson,37,Good,-9.25,1,27.4,JAX,TEN,2022-12-11,2,536,19,"(8:56) 10-R.Patterson 37 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke."
1701,2022_14_JAX_TEN,10,R. Patterson,43,Good,9.25,-2.7,20.4,JAX,TEN,2022-12-11,2,195,25,"(3:15) 10-R.Patterson 43 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke."
3351,2022_14_JAX_TEN,10,R. Patterson,33,Good,9.25,1.2,26.9,JAX,TEN,2022-12-11,4,655,14,"(10:55) 10-R.Patterson 33 yard field goal is GOOD, Center-46-R.Matiscik, Holder-9-L.Cooke."
256,2022_14_KC_DEN,7,H. Butker,35,Good,-9.25,1.8,31.9,KC,DEN,2022-12-11,1,660,17,"(11:00) 7-H.Butker 35 yard field goal is GOOD, Center-41-J.Winchester, Holder-5-T.Townsend."
701,2022_14_KC_DEN,7,H. Butker,45,Good,-9.25,7.6,35.5,KC,DEN,2022-12-11,1,177,27,"(2:57) 7-H.Butker 45 yard field goal is GOOD, Center-41-J.Winchester, Holder-5-T.Townsend."
967,2022_14_MIA_LAC,15,C. Dicker,33,Good,-9.25,-6.3,28.1,LAC,MIA,2022-12-11,2,858,15,"(14:18) 15-C.Dicker 33 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
3007,2022_14_MIA_LAC,15,C. Dicker,31,Good,-9.25,0.4,26.5,LAC,MIA,2022-12-11,3,262,13,"(4:22) 15-C.Dicker 31 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
3855,2022_14_MIA_LAC,15,C. Dicker,28,Good,-9.25,-4.1,29.4,LAC,MIA,2022-12-11,4,163,10,"(2:43) 15-C.Dicker 28 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
4069,2022_14_MIA_LAC,7,J. Sanders,55,Good,9.25,-6,16.4,MIA,LAC,2022-12-11,4,75,37,"(1:15) 7-J.Sanders 55 yard field goal is GOOD, Center-44-B.Ferguson, Holder-4-T.Morstead."
2117,2022_14_MIN_DET,17,M. Badgley,47,No Good,9.25,-10.7,17.4,DET,MIN,2022-12-11,2,15,29,"(:15) 17-M.Badgley 47 yard field goal is No Good, Wide Left, Center-47-S.Daly, Holder-3-J.Fox."
3343,2022_14_MIN_DET,1,G. Joseph,41,Good,-9.25,2.4,26.1,MIN,DET,2022-12-11,4,652,23,"(10:52) 1-G.Joseph 41 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright."
